h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.998393907605685,0.998443410213219,0.998492928751679,0.99851772239609,0.998492928751679,0.998393907605685,0.998206788161913,0.997978039061851,0.997815813829219,0.997776882956647,0.997815813829219,0.99785429351345,0.997895319291675,0.997936648010079,0.997915957550903,0.997815813829219,0.997685297954515,0.99751651049887,0.997386498135958,0.997354703373609,0.997483062162537,0.997709335637547,0.99805057659426,0.998286071810648
0.990902491277128,0.991181154249221,0.991459932598582,0.991599545365579,0.991459932598582,0.990902491277128,0.989893632396451,0.988620760225502,0.9877354982072,0.987524681947854,0.9877354982072,0.987943494134646,0.988167784415742,0.988394051810223,0.988280746174523,0.9877354982072,0.987092357800156,0.986207324607219,0.98553351981747,0.985369942586788,0.986032620380671,0.987150124573102,0.98900906282362,0.990325231353169
0.987167087143293,0.987556035790451,0.987945239917593,0.988140230775529,0.987945239917593,0.987167087143293,0.985776500596952,0.983982597812852,0.982773498460885,0.982489099590663,0.982773498460885,0.983053260006072,0.983360478474208,0.983671114451485,0.983515493012462,0.982773498460885,0.98187820983998,0.980734900772814,0.979880300412978,0.979675348050339,0.980510329562293,0.981996695551326,0.984531370546621,0.986398508234621
0.983518208278669,0.984014076839424,0.984510359803685,0.984759067129327,0.984510359803685,0.983518208278669,0.981770595623696,0.979474624502238,0.977961754140175,0.977609253560228,0.977961754140175,0.978307758911593,0.978692969920576,0.979083143716339,0.978887611241128,0.977961754140175,0.976848157560611,0.975482255724983,0.974478569784757,0.974240668880081,0.975215321464607,0.977006959148318,0.980174005160597,0.982574741548171
0.975322187578393,0.976037854398928,0.976754905586173,0.977114785655482,0.976754905586173,0.975322187578393,0.97312724808531,0.969867721045966,0.967952410114415,0.967529863260176,0.967952410114415,0.968362487761337,0.968855471367914,0.969359760826899,0.969106564985714,0.967952410114415,0.96694189143076,0.965692419408267,0.96490968968802,0.964746116927556,0.965460171725983,0.96679630419479,0.970768186326167,0.974252029563841
0.973793606401377,0.974539222809363,0.975288267031471,0.975665541926014,0.975288267031471,0.973793606401377,0.971783236330429,0.968550675250568,0.967080450657527,0.966800111693921,0.967080450657527,0.967342704128609,0.967733319368739,0.968140501730341,0.96793574280811,0.967080450657527,0.966931625363229,0.966248799327023,0.966027443153579,0.966028964871307,0.966131388187268,0.966202856856455,0.969302003406647,0.972873184144606
0.971116111538352,0.971942930053448,0.972773810790263,0.973192487038113,0.972773810790263,0.971116111538352,0.968829475927998,0.965239101712832,0.963485450441707,0.963137465090365,0.963485450441707,0.963814219832869,0.964276901787092,0.964756609220375,0.96451556419579,0.963485450441707,0.962974283572209,0.961967326895404,0.961506242408118,0.961451662071237,0.961785449407705,0.962441163571754,0.966088685973489,0.970045878382197
0.968050735374478,0.968954662348074,0.969865019016832,0.970325083633528,0.969865019016832,0.968050735374478,0.965586235617529,0.961636970104214,0.959867702997607,0.959539416467944,0.959867702997607,0.960171230919895,0.960644121657344,0.961138586714753,0.960889700832503,0.959867702997607,0.959264876359936,0.958188125128479,0.957709418941582,0.957662594164159,0.957987910303902,0.9588976019238,0.962563283610326,0.966987601380568
0.965259386487083,0.966231146206447,0.967211745295283,0.967708599694896,0.967211745295283,0.965259386487083,0.962584685172669,0.958307678243422,0.956541206472979,0.956236443352978,0.956541206472979,0.956815662047415,0.957293990834111,0.957798329706778,0.957544078452339,0.956541206472979,0.955869667331653,0.954807951462738,0.954398581343533,0.954383456805877,0.954608342991128,0.955654410732343,0.959299975600824,0.964157627836645
0.964807104362002,0.965791733306259,0.966785401191231,0.967288933313744,0.966785401191231,0.964807104362002,0.962072816837542,0.95772601071092,0.955915755503693,0.955605955897212,0.955915755503693,0.956199018399702,0.956688893476925,0.957204955816688,0.956944835516703,0.955915755503693,0.955202138913931,0.954105471618509,0.95366468653789,0.953641182540234,0.953898542489288,0.955018822390585,0.958743298542639,0.963675122078575
