h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.998224412485528,0.998265197369613,0.998319596007428,0.998349531299432,0.998319596007425,0.998224412485527,0.99808493317422,0.99797803109449,0.997903385618519,0.997886964357778,0.997903385618519,0.997930262965149,0.997957126585496,0.997971268509402,0.997967884546596,0.997903385618519,0.997775538921018,0.997660179855985,0.997648782112312,0.997741981902158,0.997639937078833,0.997839050423552,0.998032293497075,0.998135453152565
0.989827456105073,0.990050834531544,0.990360776620873,0.990533005692334,0.990360776620869,0.989827456105069,0.989119010850811,0.988617773329557,0.988285991921288,0.988217273741733,0.988285991921288,0.98842105382681,0.988556034260494,0.988610310010944,0.988606563214241,0.988285991921288,0.987652261087888,0.9870979038514,0.987167689191354,0.987794498151225,0.987005000326056,0.987966483350826,0.988891176696762,0.989368942686736
0.985421655661723,0.985720850565231,0.986161013978488,0.986408903554505,0.986161013978485,0.985421655661721,0.984588959805161,0.984093965785727,0.983811039729585,0.983763484869259,0.983811039729585,0.983966283581428,0.984121438134769,0.984145670107263,0.98417150786009,0.983811039729585,0.983102920617217,0.982524601081147,0.982565560310935,0.983115165722772,0.982438203852065,0.983452550065211,0.98441013927884,0.984867628139605
0.98107495800515,0.981445252293851,0.982013153513517,0.982335874710738,0.982013153513514,0.981074958005145,0.980151597123381,0.979702043903699,0.979501189748631,0.979483466905093,0.979501189748631,0.979669615493496,0.979837946510765,0.979823113032142,0.979883633714549,0.979501189748631,0.978754785532043,0.978190687626022,0.978232760099736,0.978709502894062,0.978118893995652,0.979121683851318,0.98004710538111,0.980444717567293
0.970274308032441,0.970818207737597,0.971703017242484,0.972211907136651,0.971703017242481,0.970274308032435,0.969359803893416,0.969105886281409,0.969116505604297,0.969174335597972,0.969116505604297,0.969316112073819,0.969515606548471,0.969401653553302,0.969549516195573,0.969116505604297,0.96828764781696,0.967774422877264,0.967838483024501,0.968140146325975,0.96774095722488,0.968696829467351,0.969518230530541,0.969577247088288
0.968296467923667,0.968819721756223,0.969750224732749,0.970294368866644,0.969750224732746,0.968296467923661,0.96725320799766,0.967150668852663,0.96733233348316,0.967369412177114,0.96733233348316,0.967543338777118,0.967754219673083,0.96756770777278,0.967776194834672,0.96733233348316,0.966488592949987,0.965998667795694,0.966072866369311,0.966344746647541,0.965970477279161,0.966917427182828,0.967561842913972,0.967539611726411
0.965553044689302,0.966042607452986,0.96703535977174,0.967628515371861,0.967035359771736,0.965553044689295,0.964379280838241,0.964557949043882,0.964628116861412,0.96464031110672,0.964628116861412,0.964842876190702,0.965057514355862,0.96491214473361,0.965089218053694,0.964628116861412,0.963813956321691,0.963416560270385,0.963547788654897,0.963777101485462,0.963416436940144,0.964229769043173,0.964999432451459,0.964740683665983
0.962088019859371,0.962474241201764,0.963531539831993,0.964188131371452,0.963531539831988,0.962088019859363,0.960886635339292,0.96082710533847,0.960762170944469,0.96074630933139,0.960762170944469,0.960971497000404,0.961180709041597,0.961090686839822,0.961222461365943,0.960762170944469,0.960066140824875,0.959893224048604,0.960176115029402,0.96034842646332,0.95995037698834,0.960433887069221,0.961294639078294,0.961300423438735
0.958899157157514,0.959171027646554,0.960283359883181,0.960998692377123,0.960283359883174,0.958899157157506,0.957720371880902,0.957470662857482,0.957309636476873,0.957275517023788,0.957309636476873,0.957503276363929,0.957696814301151,0.957652663731523,0.957743654531158,0.957309636476873,0.956783618719515,0.956887875836642,0.957364048333166,0.957488742758019,0.957012979453456,0.957077311488452,0.957944131962245,0.958166823661576
0.958429944358026,0.958683047860521,0.959803041116498,0.960527056599548,0.959803041116491,0.958429944358018,0.957262127698048,0.956990956379019,0.956822234121956,0.956787017697698,0.956822234121956,0.957011077906318,0.957199823240038,0.957161294284055,0.957246454521716,0.956822234121956,0.95633350089084,0.956476316910041,0.956946869952713,0.957064498687007,0.956593960951231,0.95660903168605,0.95746113971984,0.957710509546626
0.957619370154881,0.957834037387905,0.958965898421567,0.95970505306503,0.95896589842156,0.957619370154873,0.956485944008558,0.956187334063109,0.956014702616525,0.955980083426472,0.956014702616525,0.956191707568529,0.956368621815277,0.956338122376016,0.956413509225723,0.956014702616525,0.955610450150833,0.95584008928178,0.956264481270972,0.95637057206227,0.955946191644695,0.95584464835648,0.956645845924332,0.956932598081797
0.954389279595832,0.954391546934,0.955557016685339,0.956357789893214,0.95555701668533,0.954389279595823,0.953514123543324,0.953161572498585,0.953026212956844,0.953009414507062,0.953026212956844,0.953136605724029,0.953246942785191,0.953238654164418,0.953277191595157,0.953026212956844,0.953089076702328,0.953250122507292,0.953486405424099,0.953545474265675,0.953309194385655,0.953107511405791,0.953540330596813,0.953918444096404
0.953227065985747,0.953122978919417,0.954293624747296,0.955117180419144,0.954293624747286,0.953227065985738,0.952508226089126,0.952167013757504,0.95207448073889,0.952063018893474,0.95207448073889,0.95215004855049,0.95222557591708,0.952219853390312,0.952246270956617,0.95207448073889,0.952150200794421,0.952290323645805,0.95245686596623,0.952498500986827,0.95233195957251,0.952130277312015,0.952498539720466,0.952878405097907
0.952385065247249,0.952308124785383,0.953506859496803,0.954344575858199,0.953506859496793,0.952385065247242,0.95174084919887,0.95144157643267,0.951415757370274,0.951415695139595,0.951415757370274,0.951450931465117,0.951486082852102,0.951476732778741,0.95149430974891,0.951415757370274,0.951538793758452,0.951692665824909,0.95181576264577,0.951846536724511,0.951723440111275,0.951461857455686,0.951714333179385,0.952067157790976
0.951569676134608,0.951519030732993,0.952744996149142,0.953596451152881,0.952744996149131,0.951569676134603,0.951046242331608,0.950830374596004,0.950911391766903,0.950931645680599,0.950911391766903,0.950891137373265,0.950870883068901,0.950850628918401,0.950860756007021,0.950911391766903,0.951012663456205,0.951113936812664,0.951194956484868,0.951215211534235,0.951134191655757,0.950962027313595,0.951018894833097,0.951307417852656
0.950361752908718,0.950350081426098,0.951616431626232,0.952488280446946,0.951616431626221,0.950361752908717,0.950168040893903,0.950191379128507,0.950210050426876,0.950214718205639,0.950210050426876,0.950205382600526,0.950200714772743,0.950196046954863,0.950198380864985,0.950210050426876,0.950233389479488,0.950256728572864,0.950275399903379,0.950280067739857,0.950261396406122,0.950221719937985,0.950182043550754,0.950262341677151
0.950000000323734,0.950000000310802,0.951278462511545,0.95215643757016,0.951278462511533,0.950000000323734,0.950000000265258,0.950000000139469,0.950000000185066,0.950000000161795,0.950000000185066,0.950000000174844,0.950000000159657,0.950000000151239,0.950000000156184,0.950000000185066,0.950000000162816,0.950000000135559,0.9500000001384,0.950000000139001,0.950000000138891,0.950000000166054,0.950000000154299,0.950000000314724
0.997897733935571,0.997949097259152,0.998014009432068,0.998049235357575,0.998014009432064,0.997897733935569,0.997705356056921,0.997545510725287,0.997428473054789,0.997401449433607,0.997428473054789,0.997465955400167,0.997503421926761,0.997528158587439,0.997519479153411,0.997428473054789,0.997247569705703,0.997079101911353,0.997025226509095,0.997107863861839,0.997048232035302,0.997337616929157,0.997620961983974,0.997777039862895
0.995686548353134,0.995809554692562,0.995945695514749,0.996016769446306,0.99594569551474,0.995686548353153,0.995135879506856,0.994617375206377,0.994213104130897,0.9941142363318,0.994213104130897,0.99432244573617,0.994431755021788,0.994528276205765,0.994483717654329,0.994213104130897,0.993672651199608,0.993144211484783,0.992802372203523,0.992813398548298,0.99304130260702,0.99394253227357,0.994836376109553,0.995350916519214
0.995251152179199,0.995388267169747,0.995538421616874,0.995616572162766,0.995538421616865,0.995251152179232,0.994629922291284,0.994040784180334,0.993579942366668,0.993466924593222,0.993579942366668,0.993703436690347,0.993826895586315,0.993937554697762,0.993885929755249,0.993579942366668,0.992968674818147,0.992369333149041,0.991970772511562,0.991967693077869,0.992252234693929,0.993273975483897,0.994288055586278,0.994873191348919
0.994857257555999,0.995007137777482,0.995169971429876,0.995254530690482,0.995169971429867,0.994857257556039,0.994172177905246,0.993519122652368,0.993007087631695,0.992881264628319,0.993007087631695,0.993143389520625,0.993279653059591,0.99340310610783,0.99334508653941,0.993007087631695,0.99233173397953,0.991668223460924,0.991218325709272,0.991202479186835,0.991538282595331,0.992669089261634,0.993791976436622,0.994440994813419
0.987629870758074,0.987925116040899,0.988306645931281,0.988514953625181,0.988306645931277,0.987629870758071,0.986562164575798,0.985700914418363,0.985080471704513,0.984939519523206,0.985080471704513,0.985287937251964,0.98549526678491,0.985621588340741,0.985581896904224,0.985080471704513,0.984084051873805,0.983165984744778,0.983379719640069,0.984635770947541,0.983000258244185,0.98457977708382,0.986118677380796,0.986955880216775
0.983542617493399,0.983971590997749,0.98448655674214,0.984761924716803,0.984486556742136,0.983542617493396,0.981806341706501,0.980275015209295,0.979117218925156,0.97884178966581,0.979117218925156,0.979459473538158,0.979801485821655,0.980061920827065,0.979955318989089,0.979117218925156,0.977445538866252,0.975850198065869,0.976419949971478,0.978989614688102,0.975548852369295,0.978279203312812,0.980961482091426,0.982467647067404
0.981506712865576,0.982002358540853,0.98258394879357,0.982892669685277,0.982583948793566,0.981506712865573,0.97943704954135,0.977571481597455,0.976145570981325,0.975803033475192,0.976145570981325,0.976555085668325,0.976964300594072,0.977291649659048,0.977151664407062,0.976145570981325,0.974136870415003,0.972203396109296,0.973389054069391,0.977321116898014,0.971834328541376,0.975139212904465,0.978391993938881,0.980231803780987
0.969118123354183,0.969700615701365,0.970624120340671,0.971152544128668,0.970624120340668,0.969118123354177,0.968246469600864,0.967956412700647,0.967935445205055,0.96802325375071,0.967935445205055,0.968134200488083,0.968332846009951,0.968231602449621,0.968369178220286,0.967935445205055,0.967109840879647,0.966608445493721,0.96668146317,0.966963615826383,0.966580987483874,0.967515126077947,0.968379671960534,0.96842789916482
