h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00619999952532931,0.00599999953955704,0.00579999955883514,0.00569999956601443,0.00579999955883514,0.00619999952532931,0.00719999945295356,0.00819999904420174,0.0089999989510397,0.00919999892810309,0.0089999989510397,0.00879999897375675,0.00859999899655751,0.00839999901932508,0.00849999900759738,0.0089999989510397,0.00999999883605618,0.0109999987033021,0.0117999986018124,0.0119999985771866,0.0111999986760564,0.00949999889254143,0.00779999940605751,0.00679999948209975
0.00557999961699872,0.00539999967310196,0.00521999969800381,0.0051299997041895,0.00521999969800381,0.00557999961699872,0.00647999955555713,0.00737999947506381,0.00809999941728917,0.00827999940386294,0.00809999941728917,0.00791999943024754,0.00773999944393555,0.00755999945702934,0.00764999945023429,0.00809999941728917,0.00899999934160315,0.00989999926307039,0.0106199991722103,0.0107999991525054,0.0100799992383747,0.00854999938062366,0.00701999950353639,0.00611999958039758
0.00743999918120113,0.00719999921105237,0.00695999934751181,0.0068399993456083,0.00695999934751181,0.00743999918120113,0.00863999904927014,0.00983999807703956,0.0107999977753831,0.011039997707106,0.0107999977753831,0.010559997833213,0.0103199978895518,0.0100799979458184,0.0101999979031121,0.0107999977753831,0.011999997328211,0.0131999968519572,0.0141599958742044,0.0143999956195278,0.0134399965225532,0.0113999975686434,0.00935999889959013,0.00815999909826401
0.00371999973969051,0.00359999974818857,0.00347999977420753,0.00341999977882757,0.00347999977420753,0.00371999973969051,0.00431999969659752,0.00491999938159275,0.00539999930585958,0.00551999928854224,0.00539999930585958,0.00527999932150585,0.00515999933741845,0.00503999935299664,0.00509999934314933,0.00539999930585958,0.00599999920156203,0.00659999908849512,0.00707999890754223,0.00719999886202201,0.00671999903232543,0.00569999925692981,0.00467999965275963,0.00407999971422287
0.00371999973388129,0.00359999974343195,0.003479999779293,0.00341999978467104,0.003479999779293,0.00371999973388129,0.00431999968858693,0.00491999933890901,0.00539999923638091,0.00551999921218402,0.00539999923638091,0.00527999925666226,0.00515999927690989,0.00503999929601634,0.005099999282738,0.00539999923638091,0.00599999906573861,0.0065999988471522,0.00707999838271066,0.00719999825677763,0.00671999870352292,0.00569999916041501,0.00467999963053363,0.00407999971042148
0.0123999960601012,0.0119999959758017,0.0115999979481603,0.011399997914895,0.0115999979481603,0.0123999960601012,0.0143999943670417,0.0163999486023329,0.00648073995934087,0.00662469376858231,0.00648073995934087,0.006336975387277,0.0110229778375509,0.0157756604533419,0.0133997755413807,0.00648073995934087,0.00720002545169631,0.0079200142356921,0.00849600682895652,0.00864000636924662,0.00806400988181071,0.00684004895577716,0.0155999736105043,0.0135999952239889
0.0123999948876895,0.0119999936102362,0.0115999968893765,0.0113999971264246,0.0115999968893765,0.0123999948876895,0.0143999858013302,0.00590404446146317,0.00648001642745154,0.00662401738039418,0.00648001642745154,0.00633601517526146,0.00619201746005684,0.00604801471742968,0.00612001670404895,0.00648001642745154,0.00720000985089959,0.00792000668566951,0.0084960040247057,0.00864000377225265,0.00806400566779648,0.00684001073227387,0.00631249703231987,0.0135999949082279
0.00371999968588282,0.00359999970095347,0.00347999977655827,0.00341999978644235,0.00347999977655827,0.00371999968588282,0.00431999962710951,0.00491999898439442,0.00539999860512082,0.0055199985327072,0.00539999860512082,0.00527999866299493,0.00515999872636421,0.00503999879045218,0.00509999873326821,0.00539999860512082,0.00599999806881113,0.0065999964101998,0.00707999051198905,0.00719998989235181,0.0067199957126866,0.00569999824461935,0.00467999951534725,0.00407999964706161
0.0037199996576582,0.00359999967035042,0.00347999977099142,0.00341999978319977,0.00347999977099142,0.0037199996576582,0.00431999959131671,0.00491999868717223,0.0053999980321035,0.00551999790788786,0.0053999980321035,0.00527999811689928,0.00515999821029549,0.00503999830720563,0.00509999820056231,0.0053999980321035,0.00599999656856782,0.00659999248169324,0.00519209580156838,0.00392400892203912,0.00671999203036432,0.00569999714429575,0.00467999937004755,0.0040799996205954
